1,59,4,13,1.33108
1,59,3,29,1.3415
1,59,3,33,1.357481
1,60,7,22,1.24236
1,60,5,25,1.247736
1,60,7,37,1.262206
1,60,5,26,1.263961
1,60,7,75,1.290008
1,61,10,39,1.256479
1,61,8,20,1.307942
1,61,10,38,1.332592
1,61,7,22,1.337676
1,61,4,15,1.346952
1,62,8,20,1.271178
1,62,5,25,1.287185
1,62,5,26,1.291466
1,62,10,38,1.307834
1,62,4,14,1.310722
1,63,7,37,1.181017
1,63,5,25,1.244912
1,63,7,38,1.251362
1,63,7,75,1.258339
1,63,5,26,1.269373
1,64,8,28,1.304235
1,64,8,29,1.344754
1,64,8,27,1.467782
1,64,4,21,1.562993
1,64,9,21,1.57241
1,65,7,60,1.293081
1,65,4,16,1.301858
1,65,5,24,1.305477
1,65,7,59,1.341268
1,65,7,58,1.344518
1,66,7,55,1.287533
1,66,7,60,1.302937
1,66,7,61,1.32079
1,66,7,19,1.333207
1,66,10,39,1.347192
1,67,7,38,1.114449
1,67,7,39,1.155398
1,67,7,41,1.160552
1,67,7,75,1.174565
1,67,7,74,1.183924
1,68,7,39,1.127841
1,68,7,20,1.128635
1,68,7,22,1.138339
1,68,7,38,1.141235
1,68,7,21,1.173922
1,69,8,19,1.239741
1,69,7,19,1.298343
1,69,4,15,1.32132
1,69,7,55,1.328616
1,69,4,16,1.330931
1,70,7,19,1.189304
1,70,7,75,1.244043
1,70,8,19,1.245271
1,70,7,36,1.247214
1,70,7,58,1.266333
1,71,7,55,1.18712
1,71,7,75,1.189565
1,71,7,56,1.193422
1,71,7,21,1.196696
1,71,7,20,1.211453
1,72,7,56,1.148302
1,72,7,37,1.15534
1,72,7,55,1.163276
1,72,7,58,1.177467
1,72,7,57,1.179003
1,73,7,37,1.123428
1,73,7,36,1.165007
1,73,7,58,1.176619
1,73,7,56,1.178353
1,73,7,75,1.18038
1,74,7,38,1.122911
1,74,7,39,1.150329
1,74,7,55,1.159592
1,74,7,75,1.173975
1,74,7,19,1.218395
1,75,7,38,1.122436
1,75,7,39,1.122757
1,75,7,75,1.173975
1,75,8,27,1.208409
1,75,7,72,1.211038
2,1,6,2,1.326335
2,1,6,37,1.333231
2,1,6,36,1.355549
2,1,6,42,1.358633
2,1,6,41,1.358639
2,2,6,73,1.245094
2,2,6,1,1.255534
2,2,6,35,1.278453
2,2,6,2,1.278501
2,2,6,41,1.283879
2,3,6,36,1.233501
2,3,6,35,1.239796
2,3,6,37,1.251113
2,3,6,2,1.321102
2,3,6,73,1.33196
2,4,6,37,1.188764
2,4,6,73,1.200883
2,4,6,36,1.23189
2,4,6,35,1.252332
2,4,6,33,1.284555
2,5,6,73,1.21606
2,5,6,35,1.222457
2,5,6,40,1.319993
2,5,3,23,1.337253
2,5,6,2,1.343038
2,6,6,2,1.321005
2,6,6,41,1.364369
2,6,6,40,1.377687
2,6,6,1,1.380921
2,6,6,73,1.387584
2,7,6,41,1.249839
2,7,6,73,1.250389
2,7,6,35,1.267165
2,7,6,42,1.311901
2,7,6,2,1.314062
2,8,3,23,1.231397
2,8,6,73,1.23573
2,8,6,35,1.236563
2,8,6,1,1.365355
2,8,6,2,1.378639
2,9,6,20,1.227815
2,9,5,34,1.251388
2,9,6,21,1.281465
2,9,6,48,1.281532
2,9,5,35,1.28965
2,10,6,2,1.265117
2,10,6,4,1.331342
2,10,5,34,1.35887
2,10,5,23,1.40112
2,10,3,23,1.40219
2,11,6,3,1.277113
2,11,6,4,1.34111
2,11,6,2,1.380733
2,11,6,10,1.389271
2,11,6,9,1.389839
2,12,6,2,1.30164
2,12,5,34,1.369319
2,12,6,10,1.395577
2,12,6,43,1.404541
2,12,6,37,1.412245
2,13,6,2,1.295127
2,13,6,1,1.404925
2,13,5,33,1.416998
2,13,6,38,1.424916
2,13,6,37,1.426774
2,14,6,2,1.304587
2,14,6,1,1.377838
2,14,5,34,1.382882
2,14,5,23,1.421891
2,14,6,37,1.424649
2,15,6,2,1.314423
2,15,6,1,1.361604
2,15,5,34,1.387224
2,15,5,23,1.399801
2,15,6,37,1.424224
2,16,6,36,1.164648
2,16,6,39,1.215951
2,16,6,72,1.219091
2,16,6,73,1.230219
2,16,6,34,1.231287
2,17,6,1,1.40294
2,17,6,74,1.460367
2,17,5,34,1.523719
2,17,6,39,1.541749
2,17,5,23,1.579598
2,18,5,14,1.320383
2,18,5,62,1.345236
2,18,3,41,1.425259
2,18,5,9,1.473255
2,18,10,58,1.516274
2,19,4,9,1.213036
2,19,3,15,1.215684
2,19,3,14,1.24429
2,19,5,39,1.278949
2,19,5,27,1.284014
2,20,10,60,1.192038
2,20,3,15,1.211146
2,20,3,14,1.253173
2,20,5,39,1.294853
2,20,9,14,1.313503
2,21,10,60,1.202363
2,21,10,57,1.333463
2,21,5,20,1.333766
2,21,5,21,1.384622
2,21,5,62,1.401019
2,22,5,37,1.406961
2,22,5,49,1.476259
2,22,6,2,1.500405
2,22,6,1,1.557885
2,22,5,48,1.57382
2,23,3,23,1.25482
2,23,5,34,1.321626
2,23,6,36,1.389056
2,23,6,37,1.400883
2,23,5,23,1.451319
2,24,5,32,1.336059
2,24,5,35,1.340918
2,24,6,21,1.364667
2,24,5,34,1.365216
2,24,6,73,1.410461
2,25,6,20,1.333291
2,25,6,36,1.362983
2,25,6,37,1.365666
2,25,6,19,1.370612
2,25,6,18,1.389765
2,26,6,73,1.232447
2,26,6,35,1.236832
2,26,6,39,1.278737
2,26,6,36,1.320823
2,26,6,37,1.323775
2,27,6,38,1.153193
2,27,6,35,1.245043
2,27,6,39,1.255278
2,27,6,73,1.289382
2,27,6,72,1.316166
2,28,6,34,1.173396
2,28,6,39,1.233227
2,28,6,33,1.342378
2,28,6,38,1.351999
2,28,6,74,1.412319
2,29,6,34,1.162901
2,29,6,39,1.172934
2,29,6,33,1.341006
2,29,6,74,1.363039
2,29,6,38,1.379401
2,30,6,38,1.27774
2,30,6,39,1.279263
2,30,6,1,1.281478
2,30,6,34,1.306379
2,30,6,72,1.32833
2,31,6,38,1.240153
2,31,6,39,1.244017
2,31,6,72,1.313979
2,31,6,34,1.326533
2,31,6,35,1.408184
2,32,6,39,1.260608
2,32,6,34,1.333515
2,32,6,35,1.359892
2,32,6,72,1.377686
2,32,6,73,1.402275
2,33,3,23,1.468648
2,33,5,49,1.540804
2,33,3,34,1.549468
2,33,5,48,1.551786
2,33,4,19,1.571683
2,34,5,50,1.442064
2,34,5,51,1.486121
2,34,3,23,1.583296
2,34,4,19,1.586909
2,34,3,34,1.642997
2,35,6,37,1.296711
2,35,6,36,1.300284
2,35,6,14,1.310476
2,35,6,75,1.326224
2,35,6,56,1.359953
2,36,6,41,1.263807
2,36,6,56,1.296443
2,36,6,50,1.299882
2,36,6,51,1.311401
2,36,6,55,1.313443
2,37,5,48,1.556659
2,37,5,49,1.713364
2,37,5,37,1.715948
2,37,5,23,1.73606
2,37,5,50,1.770788
2,38,6,17,1.226294
2,38,6,19,1.247776
2,38,6,22,1.251584
2,38,6,16,1.259046
2,38,6,24,1.264277
2,39,6,12,1.358682
2,39,6,53,1.372559
2,39,6,51,1.37704
2,39,6,52,1.379371
2,39,5,34,1.389643
2,40,6,14,1.249805
2,40,6,15,1.345695
2,40,6,40,1.35866
2,40,6,41,1.374783
2,40,3,25,1.385531
2,41,6,75,1.370534
2,41,3,25,1.38303
2,41,5,34,1.395336
2,41,5,51,1.421898
2,41,6,14,1.44451
2,42,3,23,1.362871
2,42,5,48,1.368664
2,42,4,10,1.418109
2,42,6,74,1.469673
2,42,3,25,1.489494
2,43,7,35,1.329475
2,43,1,39,1.354045
2,43,1,7,1.358739
2,43,7,72,1.363048
2,43,7,34,1.367797
2,44,5,34,1.387988
2,44,5,35,1.424549
2,44,6,74,1.427244
2,44,3,23,1.434029
2,44,3,25,1.514759
2,45,10,45,1.247533
2,45,10,55,1.252369
2,45,5,19,1.264361
2,45,8,35,1.270267
2,45,10,65,1.271023
2,46,3,14,1.213956
2,46,4,8,1.26903
2,46,10,41,1.294464
2,46,3,40,1.303407
2,46,5,27,1.322319
2,47,5,27,1.35877
2,47,8,15,1.373738
2,47,5,8,1.381859
2,47,5,9,1.387061
2,47,10,57,1.389473
2,48,3,15,1.265683
2,48,10,60,1.297112
2,48,3,41,1.322785
2,48,8,37,1.322854
2,48,9,25,1.325084
2,49,5,37,1.460205
2,49,5,49,1.583757
2,49,6,1,1.598359
2,49,5,23,1.630678
2,49,6,39,1.647333
2,50,6,1,1.397379
2,50,5,50,1.443722
2,50,3,23,1.454859
2,50,5,37,1.460867
2,50,6,2,1.4664
2,51,6,73,1.280148
2,51,6,35,1.348444
2,51,5,34,1.366442
2,51,4,19,1.380803
2,51,6,1,1.417653
2,52,4,20,1.349053
2,52,6,21,1.372222
2,52,5,34,1.374748
2,52,6,20,1.3803
2,52,4,19,1.380454
2,53,4,20,1.263374
2,53,6,21,1.35553
2,53,6,20,1.36338
2,53,5,51,1.400725
2,53,6,19,1.401214
2,54,6,73,1.234813
2,54,6,35,1.262294
2,54,6,39,1.327747
2,54,4,20,1.34778
2,54,6,20,1.358287
2,55,6,73,1.271673
2,55,6,72,1.353222
2,55,6,34,1.366097
2,55,6,17,1.389472
2,55,6,16,1.394655
2,56,6,72,1.344127
2,56,6,34,1.357194
2,56,6,75,1.406336
2,56,6,74,1.408002
2,56,6,17,1.429006
2,57,6,34,1.381402
2,57,6,72,1.397913
2,57,6,74,1.450524
2,57,6,73,1.451022
2,57,6,75,1.45918
2,58,6,1,1.23435
2,58,6,39,1.363836
2,58,6,34,1.374479
2,58,6,72,1.394431
2,58,6,40,1.424001
2,59,6,1,1.23999
2,59,4,20,1.305977
2,59,6,39,1.317054
2,59,6,34,1.36586
2,59,6,17,1.412696
2,60,6,35,1.397437
2,60,6,34,1.408199
2,60,6,75,1.460227
2,60,6,39,1.468396
2,60,3,25,1.469895
2,61,6,35,1.195069
2,61,6,73,1.214366
2,61,6,39,1.25204
2,61,6,72,1.28047
2,61,3,23,1.369016
2,62,6,73,1.180204
2,62,6,35,1.232448
2,62,6,72,1.253527
2,62,6,42,1.266303
2,62,6,41,1.267439
2,63,6,41,1.228498
2,63,6,35,1.243543
2,63,6,42,1.289564
2,63,6,72,1.290464
2,63,6,71,1.322864
2,64,5,51,1.376982
2,64,5,50,1.43769
2,64,3,25,1.440777
2,64,5,49,1.506609
2,64,3,24,1.538651
2,65,6,73,1.327229
2,65,6,42,1.371842
2,65,6,43,1.394091
2,65,6,35,1.423206
2,65,6,41,1.454403
2,66,5,48,1.333935
2,66,5,49,1.343635
2,66,5,50,1.389319
2,66,6,35,1.437077
2,66,6,41,1.440073
2,67,6,23,1.265727
2,67,6,24,1.266368
2,67,6,22,1.272271
2,67,6,25,1.281786
2,67,6,41,1.293698
2,68,6,17,1.228242
2,68,6,19,1.245118
2,68,6,22,1.262028
2,68,6,18,1.271599
2,68,6,41,1.273713
2,69,6,14,1.28224
2,69,6,40,1.361744
2,69,6,41,1.362299
2,69,5,34,1.37632
2,69,6,56,1.395473
2,70,5,37,1.395237
2,70,5,48,1.410971
2,70,5,50,1.41699
2,70,5,49,1.434525
2,70,3,23,1.510369
2,71,4,10,1.365774
2,71,3,23,1.368283
2,71,5,48,1.41981
2,71,5,37,1.420433
2,71,5,50,1.424372
2,72,7,72,1.209073
2,72,7,51,1.235693
2,72,7,14,1.241531
2,72,7,74,1.248666
2,72,7,54,1.253061
2,73,10,28,1.348899
2,73,4,11,1.397983
2,73,5,45,1.417687
2,73,5,30,1.512942
2,73,9,12,1.553157
2,74,3,40,1.300062
2,74,5,62,1.35637
2,74,10,22,1.362738
2,74,10,21,1.370741
2,74,4,8,1.387256
2,75,3,36,1.850071
2,75,3,35,2.06712
2,75,5,28,2.183591
2,75,4,22,2.187284
2,75,4,10,2.210213
3,1,4,74,1.054239
3,1,4,75,1.054239
3,1,5,73,1.153063
3,1,4,72,1.185035
3,1,4,63,1.192253
3,2,4,74,1.055019
3,2,4,75,1.055019
3,2,4,70,1.180047
3,2,4,72,1.182786
3,2,5,73,1.231996
3,3,4,74,1.05741
3,3,4,75,1.05741
3,3,4,72,1.174592
3,3,4,70,1.22724
3,3,4,58,1.229286
3,4,4,74,1.079386
3,4,4,75,1.079386
3,4,5,73,1.098879
3,4,4,72,1.176269
3,4,4,63,1.217566
3,5,4,74,1.053663
3,5,4,75,1.053663
3,5,4,72,1.171399
3,5,4,70,1.176182
3,5,5,73,1.232478
3,6,4,58,1.188445
3,6,4,35,1.189294
3,6,5,3,1.205429
3,6,5,4,1.215326
3,6,5,5,1.222825
3,7,9,4,1.257548
3,7,9,5,1.257548
3,7,10,12,1.259159
3,7,5,11,1.285185
3,7,4,70,1.314772
3,8,4,5,1.15682
3,8,8,45,1.213114
3,8,10,12,1.228941
3,8,9,55,1.236966
3,8,4,7,1.248516
3,9,5,11,1.176115
3,9,4,7,1.202273
3,9,10,12,1.228941
3,9,10,14,1.298193
3,9,10,11,1.302061
3,10,8,9,1.240031
3,10,10,15,1.252935
3,10,8,4,1.258301
3,10,8,66,1.264775
3,10,8,67,1.264775
3,11,5,18,1.261769
3,11,9,52,1.329621
3,11,9,10,1.337212
3,11,8,7,1.340598
3,11,8,54,1.347171
3,12,5,17,1.206152
3,12,5,18,1.263647
3,12,5,16,1.295482
3,12,8,13,1.374969
3,12,10,19,1.388642
3,13,8,37,1.175192
3,13,5,18,1.240106
3,13,5,39,1.2622
3,13,5,20,1.293435
3,13,9,27,1.29527
3,14,2,46,1.213956
3,14,5,17,1.226775
3,14,5,19,1.237787
3,14,2,19,1.24429
3,14,2,20,1.253173
3,15,5,39,1.207388
3,15,2,20,1.211146
3,15,2,19,1.215684
3,15,2,48,1.265683
3,15,8,37,1.298823
3,16,5,29,1.152573
3,16,5,17,1.228256
3,16,5,30,1.342623
3,16,4,11,1.354218
3,16,10,28,1.355686
3,17,1,33,1.316124
3,17,4,13,1.318447
3,17,1,73,1.330215
3,17,1,8,1.364569
3,17,1,39,1.365471
3,18,1,17,1.947572
3,18,1,58,2.121383
3,18,9,22,2.160956
3,18,5,46,2.205537
3,18,5,36,2.212276
3,19,5,31,1.906516
3,19,6,64,1.914874
3,19,1,17,1.916568
3,19,6,66,1.969125
3,19,6,13,2.014073
3,20,1,17,1.926196
3,20,5,31,2.013898
3,20,1,58,2.101956
3,20,6,64,2.118126
3,20,9,22,2.124442
3,21,6,38,1.756823
3,21,2,9,1.791072
3,21,6,37,1.796028
3,21,5,23,1.796595
3,21,5,49,1.837707
3,22,5,37,1.359298
3,22,2,8,1.450813
3,22,5,50,1.520189
3,22,2,44,1.531872
3,22,2,67,1.536544
3,23,2,8,1.231397
3,23,2,23,1.25482
3,23,2,2,1.297206
3,23,2,5,1.337253
3,23,2,42,1.362871
3,24,5,51,1.190271
3,24,4,19,1.389649
3,24,2,67,1.399785
3,24,2,68,1.441285
3,24,2,52,1.469071
3,25,5,51,1.253111
3,25,5,48,1.257482
3,25,5,47,1.257555
3,25,2,41,1.38303
3,25,2,40,1.385531
3,26,1,5,1.349401
3,26,8,20,1.375478
3,26,1,35,1.379464
3,26,4,13,1.379896
3,26,1,3,1.395034
3,27,7,46,1.273382
3,27,7,69,1.276965
3,27,4,18,1.285184
3,27,7,70,1.286385
3,27,1,35,1.28686
3,28,7,64,1.314631
3,28,7,66,1.31992
3,28,7,67,1.328538
3,28,7,65,1.332863
3,28,7,49,1.333575
3,29,7,68,1.257475
3,29,4,18,1.266059
3,29,7,64,1.271607
3,29,7,69,1.277105
3,29,7,65,1.280756
3,30,1,39,1.217867
3,30,7,37,1.22444
3,30,1,68,1.240529
3,30,1,71,1.241166
3,30,1,1,1.24487
3,31,4,18,1.21392
3,31,7,68,1.239265
3,31,1,1,1.249514
3,31,1,4,1.254484
3,31,1,68,1.263953
3,32,1,1,1.259813
3,32,7,68,1.284765
3,32,7,66,1.319398
3,32,7,64,1.334177
3,32,1,16,1.343802
3,33,1,5,1.295734
3,33,1,4,1.29582
3,33,4,13,1.32073
3,33,1,35,1.344851
3,33,1,59,1.357481
3,34,4,10,1.469039
3,34,2,64,1.547038
3,34,2,33,1.549468
3,34,2,34,1.642997
3,34,2,71,1.687008
3,35,8,14,1.312611
3,35,4,10,1.35579
3,35,8,32,1.473673
3,35,8,33,1.500278
3,35,9,13,1.624327
3,36,5,61,1.713277
3,36,9,13,1.790056
3,36,2,47,1.821835
3,36,2,75,1.850071
3,36,5,60,1.850748
3,37,2,47,1.441769
3,37,2,74,1.480243
3,37,2,19,1.623321
3,37,2,20,1.64476
3,37,5,21,1.665793
3,38,8,37,1.176769
3,38,9,14,1.226843
3,38,5,19,1.231032
3,38,10,45,1.242359
3,38,9,25,1.271331
3,39,10,59,1.233696
3,39,4,26,1.234253
3,39,9,28,1.312154
3,39,5,20,1.314057
3,39,8,26,1.327251
3,40,2,74,1.300062
3,40,2,46,1.303407
3,40,5,20,1.32954
3,40,8,36,1.349036
3,40,10,57,1.37669
3,41,8,37,1.273533
3,41,10,63,1.283572
3,41,8,34,1.293088
3,41,10,65,1.302669
3,41,10,66,1.302865
3,42,10,66,1.293604
3,42,10,65,1.296795
3,42,10,67,1.300721
3,42,9,28,1.312439
3,42,10,64,1.33082
3,43,8,40,1.20765
3,43,10,12,1.21409
3,43,8,42,1.214884
3,43,8,1,1.263918
3,43,9,4,1.26472
3,44,5,72,1.062207
3,44,9,73,1.162547
3,44,8,44,1.164652
3,44,9,60,1.169637
3,44,8,45,1.190732
3,45,4,72,1.010941
3,45,4,74,1.105347
3,45,4,75,1.105347
3,45,4,70,1.123895
3,45,4,31,1.140623
3,46,9,71,1.067283
3,46,4,38,1.068026
3,46,4,39,1.071713
3,46,4,51,1.088835
3,46,4,46,1.091895
3,47,9,71,1.067283
3,47,4,38,1.068026
3,47,4,39,1.071713
3,47,4,51,1.088835
3,47,4,46,1.091895
3,48,4,38,1.130398
3,48,8,5,1.131267
3,48,4,45,1.137867
3,48,4,39,1.15355
3,48,9,3,1.171835
3,49,4,38,1.130398
3,49,8,5,1.132323
3,49,4,45,1.138403
3,49,4,39,1.15355
3,49,9,3,1.171835
3,50,4,60,0.945941
3,50,5,1,1.014232
3,50,4,61,1.034239
3,50,5,73,1.058875
3,50,4,44,1.073788
3,51,4,44,1.05104
3,51,5,1,1.051302
3,51,5,73,1.071973
3,51,5,4,1.076787
3,51,4,60,1.079077
3,52,9,7,1.106708
3,52,9,6,1.149438
3,52,4,59,1.162784
3,52,9,8,1.171874
3,52,4,52,1.185544
3,53,4,38,0.990397
3,53,4,39,1.068927
3,53,4,51,1.098282
3,53,4,55,1.113102
3,53,9,4,1.116494
3,54,4,55,1.094493
3,54,9,71,1.107987
3,54,4,1,1.109026
3,54,4,2,1.109189
3,54,4,45,1.113654
3,55,4,70,1.099616
3,55,4,72,1.114153
3,55,4,69,1.13348
3,55,4,68,1.145548
3,55,4,75,1.145909
3,56,4,70,1.09198
3,56,4,68,1.105448
3,56,4,72,1.106576
3,56,4,67,1.121723
3,56,10,2,1.144267
3,57,5,4,0.98636
3,57,5,5,1.037853
3,57,4,35,1.069201
3,57,4,63,1.10955
3,57,5,3,1.11923
3,58,4,70,1.098681
3,58,4,74,1.102201
3,58,4,75,1.102244
3,58,4,69,1.132346
3,58,4,72,1.144068
3,59,4,66,1.098365
3,59,4,73,1.119574
3,59,4,69,1.135606
3,59,4,33,1.163789
3,59,4,34,1.175123
3,60,5,3,1.160212
3,60,5,2,1.168215
3,60,5,4,1.174887
3,60,4,71,1.205057
3,60,5,1,1.210961
3,61,4,71,1.127258
3,61,5,4,1.152371
3,61,5,3,1.158807
3,61,5,1,1.161944
3,61,5,2,1.166727
3,62,4,73,1.026258
3,62,4,37,1.06212
3,62,4,36,1.083384
3,62,4,34,1.089946
3,62,4,33,1.091996
3,63,4,73,1.030038
3,63,4,37,1.06212
3,63,4,36,1.083384
3,63,4,34,1.089942
3,63,5,1,1.094901
3,64,4,48,0.995882
3,64,4,49,0.995882
3,64,4,70,1.050219
3,64,4,72,1.052412
3,64,10,2,1.067371
3,65,4,60,0.990047
3,65,4,59,1.006534
3,65,4,58,1.014528
3,65,4,62,1.038751
3,65,5,1,1.057554
3,66,5,2,1.008593
3,66,5,4,1.009814
